frame,track_id,x1,y1,x2,y2,confidence,plate_text
1386,317,2039,898,2814,1781,0.321,
1386,632,6,576,150,735,0.346,
1386,491,1500,698,1845,974,0.751,
1386,610,1033,556,1170,657,0.42,
1386,555,214,619,486,836,0.791,
1386,626,2186,812,2571,1042,0.271,
1389,469,823,591,1000,728,0.72,
1389,538,576,580,825,778,0.844,
1389,550,338,597,633,814,0.484,
1389,463,2219,1342,2871,1923,0.864,
1389,535,2118,711,2495,1021,0.767,
1389,602,73,686,228,929,0.738,
1389,286,805,1275,1549,2041,0.912,NL64OGX
1389,317,2050,913,2826,1798,0.562,
1389,632,14,575,149,723,0.289,
1389,491,1475,695,1831,981,0.494,
1389,610,1026,550,1172,660,0.408,
1389,555,221,616,501,833,0.823,
1389,626,2193,817,2581,1048,0.257,
1392,469,830,592,1007,728,0.737,
1392,538,579,581,829,778,0.828,
1392,550,312,602,614,822,0.732,
1392,463,2218,1355,2876,1938,0.901,
1392,535,2121,715,2496,1025,0.743,
1392,602,96,671,266,919,0.676,
1392,286,794,1291,1538,2054,0.935,NL64OGX
1392,317,2059,931,2835,1816,0.807,
1392,632,21,575,153,719,0.274,
1392,491,1441,683,1819,986,0.503,
1392,633,1001,1077,1601,1665,0.372,
1395,469,839,593,1008,721,0.628,
1395,538,580,580,832,776,0.832,
1395,550,299,606,594,826,0.76,
1395,463,2227,1367,2888,1950,0.888,
1395,535,2120,717,2504,1037,0.72,
1395,602,105,665,285,912,0.781,
1395,286,783,1305,1531,2071,0.939,NL64OGX
1395,317,2064,946,2839,1829,0.842,
1395,632,36,573,161,709,0.4,
1395,491,1512,698,1850,986,0.638,
1395,633,1002,1088,1600,1674,0.442,
1398,469,847,595,1010,718,0.633,
1398,538,590,578,840,771,0.907,
1398,550,325,600,629,824,0.756,
1398,463,2228,1378,2895,1966,0.899,
1398,535,2110,720,2514,1060,0.672,
1398,602,80,681,280,947,0.776,
1398,286,772,1318,1530,2091,0.893,NL64OGX
1398,317,2083,969,2853,1842,0.844,
1398,491,1546,703,1860,986,0.609,
1398,594,2040,586,2412,871,0.283,
1401,469,853,598,1009,714,0.667,
1401,538,597,577,847,770,0.899,
1401,550,317,601,614,825,0.722,
1401,463,2230,1392,2905,1983,0.885,
1401,535,2114,725,2517,1068,0.717,
1401,602,89,672,311,962,0.665,
1401,286,754,1326,1526,2113,0.913,NL64OGX
1401,317,2079,956,2873,1857,0.832,
1401,491,1558,703,1861,988,0.598,
1401,633,973,1113,1576,1701,0.738,
1404,469,867,599,1026,713,0.731,
1404,538,601,577,851,769,0.879,
1404,550,327,600,616,820,0.768,
1404,463,2235,1403,2917,1998,0.91,
1404,535,2123,729,2513,1063,0.73,
1404,602,97,669,322,963,0.82,
1404,286,750,1352,1523,2138,0.93,NL64OGX
1404,317,2059,927,2886,1874,0.675,
1404,491,1555,710,1847,991,0.675,
1404,633,962,1122,1571,1715,0.646,
1404,627,1261,934,1711,1423,0.567,
1404,632,81,572,188,685,0.332,
1407,469,871,599,1036,713,0.591,
1407,538,608,576,856,768,0.897,
1407,550,334,602,613,818,0.727,
1407,463,2244,1418,2928,2015,0.874,LPIALJA
1407,535,2137,732,2502,1044,0.794,
1407,602,116,666,337,952,0.843,
1407,286,745,1369,1517,2152,0.92,NL64OGX
1407,317,2054,925,2888,1888,0.491,
1407,491,1563,716,1843,993,0.479,
1407,633,950,1134,1573,1739,0.843,
1407,640,2,507,142,1119,0.688,
1407,632,89,571,204,689,0.306,
1410,469,868,600,1030,711,0.611,
1410,538,613,577,863,769,0.867,
1410,550,335,602,606,814,0.732,
1410,463,2238,1429,2927,2029,0.873,LPIALJA
1410,535,2125,736,2507,1065,0.756,
1410,602,128,661,348,946,0.829,
1410,286,744,1387,1511,2160,0.908,NL64OGX
1410,491,1547,718,1827,997,0.62,
1410,633,941,1144,1574,1757,0.622,
1410,640,12,513,145,1091,0.717,
1410,562,1270,721,1745,1053,0.432,
1410,594,2047,589,2400,868,0.274,
1413,469,868,601,1032,713,0.656,
1413,538,624,578,867,765,0.807,
1413,550,351,602,620,817,0.75,
1413,463,2253,1440,2948,2045,0.861,LPIALJA
1413,535,2122,739,2512,1077,0.769,
1413,602,145,656,366,940,0.789,
1413,286,745,1405,1504,2160,0.927,NL64OGX
1413,491,1561,722,1831,998,0.418,
1413,633,941,1157,1563,1759,0.337,
1413,640,20,510,151,1074,0.727,
1413,643,518,603,704,794,0.545,
1413,594,2052,584,2410,875,0.27,
1413,621,2092,1436,2429,1906,0.485,
1416,469,870,600,1052,724,0.658,
1416,538,629,577,866,760,0.748,
1416,550,364,604,628,818,0.793,
1416,463,2256,1454,2958,2063,0.845,LPIALJA
1416,535,2138,740,2505,1058,0.795,
1416,602,154,669,365,935,0.769,
1416,286,739,1423,1492,2160,0.942,NL64OGX
1416,491,1558,717,1836,1006,0.343,
1416,633,929,1169,1560,1778,0.531,
1416,640,29,502,163,1068,0.634,
1416,643,511,595,704,793,0.627,
1416,621,2092,1452,2428,1919,0.662,
1419,469,866,600,1056,731,0.672,
1419,538,636,577,874,760,0.773,
1419,550,376,604,630,813,0.801,
1419,463,2256,1465,2968,2082,0.82,LPIALJA
1419,535,2120,743,2517,1091,0.751,
1419,602,165,665,374,929,0.79,
1419,286,736,1441,1483,2160,0.948,NL64OGX
1419,491,1564,724,1834,1012,0.452,
1419,633,931,1183,1548,1773,0.728,
1419,640,36,498,177,1083,0.635,
1419,643,501,589,693,785,0.497,
1419,621,2098,1465,2438,1935,0.562,
1419,647,2042,563,2315,806,0.385,
1419,626,2071,863,2735,1273,0.489,
1419,627,1242,934,1722,1461,0.567,
1419,562,1308,710,1778,1033,0.544,
1422,469,872,605,1055,732,0.567,
1422,538,647,580,883,762,0.832,
1422,550,383,602,630,807,0.805,
1422,463,2275,1477,2996,2099,0.817,LPIALJA
1422,535,2119,751,2522,1107,0.791,
1422,602,184,653,402,925,0.82,
1422,286,729,1456,1472,2160,0.941,NL64OGX
1422,491,1559,726,1826,1015,0.355,
1422,633,937,1193,1536,1761,0.549,
1422,640,47,501,185,1049,0.798,
1422,643,535,584,724,776,0.384,
1422,647,2029,567,2297,807,0.383,
1422,626,2083,859,2718,1261,0.367,
1422,562,1288,685,1796,1033,0.673,
1422,594,2088,625,2401,885,0.43,
1425,469,883,608,1064,733,0.511,
1425,538,652,580,889,763,0.84,
1425,550,394,603,637,805,0.613,
1425,463,2272,1488,3005,2119,0.737,LPIALJA
1425,535,2142,750,2515,1078,0.728,
1425,602,198,649,417,921,0.844,
1425,286,716,1474,1450,2160,0.933,NL64OGX
1425,491,1548,725,1819,1019,0.58,
1425,633,940,1208,1513,1743,0.572,
1425,640,53,502,193,1030,0.785,
1425,643,540,586,729,777,0.43,
1425,626,2071,871,2722,1297,0.334,
1425,562,1292,694,1792,1033,0.282,
1425,594,2097,637,2396,890,0.456,
1425,317,2124,1069,2895,1947,0.72,
1428,538,662,580,899,765,0.86,
1428,550,402,599,642,801,0.771,
1428,463,2277,1497,3017,2134,0.881,LPIALJA
1428,535,2151,752,2516,1071,0.747,
1428,602,220,639,439,908,0.827,
1428,286,722,1492,1452,2160,0.886,NL64OGX
1428,491,1540,725,1815,1026,0.676,
1428,633,929,1218,1516,1761,0.686,
1428,640,57,500,202,1021,0.621,
1428,643,554,584,744,776,0.473,
1428,626,2079,865,2730,1302,0.467,
1428,594,2099,644,2393,895,0.441,
1428,317,2120,1081,2905,1968,0.417,
1431,538,667,580,909,771,0.878,
1431,550,412,597,652,800,0.809,
1431,463,2281,1512,3021,2148,0.918,LPIALJA
1431,535,2163,755,2509,1054,0.76,
1431,602,222,640,442,912,0.807,
1431,286,714,1513,1437,2160,0.922,NL64OGX
1431,491,1528,727,1805,1029,0.603,
1431,633,915,1230,1523,1788,0.741,
1431,640,60,498,212,1009,0.767,
1431,643,566,583,755,776,0.339,
1431,626,2068,869,2742,1335,0.537,
1431,594,2103,656,2381,896,0.289,
1431,627,1225,965,1715,1507,0.789,
1434,538,668,581,912,774,0.846,
1434,550,423,595,657,794,0.771,
1434,463,2286,1525,3024,2158,0.909,LPIALJA
1434,535,2163,757,2514,1060,0.675,
1434,602,233,635,453,908,0.771,
1434,286,699,1532,1416,2160,0.931,NL64OGX
1434,491,1529,727,1809,1032,0.644,
1434,633,882,1241,1549,1854,0.724,
1434,640,64,494,225,1001,0.611,
1434,643,568,583,757,775,0.33,
1434,594,2107,667,2379,903,0.277,
1434,627,1210,951,1721,1523,0.38,
1434,647,2053,567,2379,858,0.444,
1434,469,906,610,1058,714,0.329,
1434,562,1275,708,1787,1052,0.427,
1434,317,2112,1102,2919,2009,0.384,
1437,538,642,580,898,778,0.896,
1437,550,427,593,661,794,0.759,
1437,463,2299,1537,3034,2160,0.891,LPI4LJA
1437,535,2158,759,2522,1072,0.633,
1437,602,252,626,470,896,0.74,
1437,286,684,1552,1400,2160,0.916,NL64OGX
1437,491,1537,741,1803,1032,0.697,
1437,633,857,1254,1550,1891,0.739,
1437,640,66,490,238,997,0.592,
1437,594,2117,666,2393,902,0.369,
1437,627,1235,1027,1694,1532,0.814,
1437,647,2056,569,2345,827,0.575,
1437,469,909,610,1063,716,0.367,
1437,562,1180,729,1792,1161,0.716,
1437,317,2080,1055,2952,2045,0.766,
1440,538,635,578,892,771,0.86,
1440,550,433,592,660,788,0.714,
1440,463,2303,1556,3020,2160,0.907,LPI4LJA
1440,535,2158,762,2523,1073,0.678,
1440,602,265,623,488,896,0.772,
1440,286,644,1573,1364,2158,0.921,NL64OGX
1440,491,1546,745,1811,1037,0.461,
1440,633,865,1268,1524,1866,0.673,
1440,640,66,487,248,991,0.558,
1440,594,2118,661,2408,908,0.296,
1440,627,1225,1049,1685,1546,0.356,
1440,647,2076,568,2358,816,0.512,
1440,469,914,610,1070,716,0.372,
1440,562,1182,726,1769,1153,0.317,
1443,538,632,577,896,774,0.912,
1443,550,440,589,673,792,0.614,
1443,463,2306,1569,3012,2160,0.869,LPI4LJA
1443,535,2164,766,2528,1074,0.499,
1443,602,277,623,499,896,0.708,
1443,286,634,1590,1354,2153,0.85,NL64OGX
1443,491,1536,736,1813,1044,0.414,
1443,633,860,1278,1522,1872,0.68,
1443,640,69,486,261,985,0.725,
1443,627,1204,1030,1693,1555,0.844,
1443,647,2083,566,2373,817,0.438,
1443,469,917,610,1069,715,0.274,
1443,562,1240,728,1772,1107,0.576,
1443,317,2078,1073,2975,2100,0.818,
1446,538,633,577,903,775,0.913,
1446,550,451,589,675,785,0.629,
1446,463,2319,1577,3022,2160,0.601,LPI4LJA
1446,535,2161,768,2537,1085,0.47,
1446,602,295,618,516,890,0.856,
1446,286,654,1620,1362,2153,0.65,NL64OGX
1446,491,1547,748,1814,1047,0.614,
1446,633,817,1293,1543,1945,0.428,
1446,640,69,485,271,978,0.816,
1446,627,1184,990,1720,1570,0.89,
1446,647,2056,563,2357,824,0.408,
1446,562,1265,730,1776,1091,0.667,
1446,317,2081,1087,2980,2122,0.751,
1446,594,2102,670,2403,928,0.417,
1449,538,641,578,912,774,0.945,
1449,550,459,588,686,786,0.708,
1449,463,2336,1590,3035,2160,0.723,LPI4LJA
1449,535,2155,770,2544,1097,0.255,
1449,602,308,619,523,883,0.823,
1449,286,639,1637,1364,2156,0.623,NL64OGX
1449,491,1544,746,1814,1050,0.66,
1449,640,70,480,285,971,0.701,
1449,627,1186,989,1730,1582,0.887,
1449,647,2057,566,2352,823,0.575,
1449,562,1244,755,1734,1106,0.704,
1449,317,2094,1125,2965,2129,0.758,
1449,594,2096,652,2411,926,0.531,
1452,538,642,578,918,775,0.935,
1452,550,468,584,690,780,0.591,
1452,463,2342,1614,3023,2160,0.896,LPI4LJA
1452,602,317,619,526,875,0.807,
1452,286,632,1661,1359,2155,0.781,NL64OGX
1452,491,1545,751,1815,1058,0.621,
1452,640,70,477,297,964,0.479,
1452,627,1182,987,1731,1590,0.911,
1452,647,2047,568,2342,827,0.624,
1452,562,1239,765,1710,1107,0.741,
1452,317,2113,1161,2959,2130,0.557,
1452,594,2101,647,2413,919,0.632,
1452,633,766,1318,1561,2035,0.376,
1455,538,642,578,922,773,0.828,
1455,550,476,580,699,777,0.576,
1455,463,2351,1628,3027,2160,0.793,LPI4LJA
1455,602,330,620,537,874,0.748,
1455,491,1541,756,1810,1062,0.602,
1455,640,70,475,308,957,0.376,
1455,627,1166,986,1730,1612,0.904,
1455,647,2039,563,2338,830,0.622,
1455,562,1237,771,1692,1105,0.733,
1455,317,2112,1176,2949,2135,0.637,
1455,594,2099,651,2429,941,0.663,
1455,633,758,1333,1565,2065,0.457,
1458,538,652,577,930,768,0.773,
1458,550,485,583,706,777,0.704,
1458,463,2369,1642,3041,2159,0.879,LPI4LJA
1458,602,339,620,544,870,0.697,
1458,491,1536,758,1809,1069,0.625,
1458,640,71,471,323,953,0.594,
1458,627,1174,1037,1703,1617,0.773,
1458,647,2046,563,2343,829,0.504,
1458,562,1241,778,1684,1105,0.618,
1458,317,2123,1204,2950,2143,0.588,
1458,594,2101,657,2424,941,0.63,
1458,633,756,1350,1540,2058,0.463,
1458,535,2152,778,2557,1119,0.265,
1461,538,660,576,933,761,0.799,
1461,550,492,578,715,776,0.452,
1461,463,2366,1639,3055,2158,0.733,LPI4LJA
1461,602,349,618,552,867,0.599,
1461,491,1503,760,1786,1075,0.618,
1461,640,73,466,339,950,0.568,
1461,627,1177,1067,1697,1632,0.548,
1461,647,2057,564,2355,831,0.479,
1461,562,1238,778,1687,1112,0.607,
1461,317,2106,1122,3011,2151,0.569,
1461,594,2101,659,2422,942,0.604,
1461,535,2152,782,2559,1126,0.287,
1461,286,655,1743,1314,2160,0.827,NL64OGX
1464,538,658,576,938,765,0.772,
1464,550,500,577,719,773,0.403,
1464,463,2375,1649,3064,2158,0.389,LPI4LJA
1464,602,360,614,563,862,0.747,
1464,491,1515,766,1797,1079,0.708,
1464,640,83,463,357,945,0.618,
1464,627,1184,1109,1689,1649,0.851,
1464,647,2062,565,2362,833,0.351,
1464,562,1238,782,1681,1113,0.666,
1464,317,2139,1166,3023,2154,0.561,
1464,594,2102,654,2432,945,0.49,
1464,286,651,1771,1309,2160,0.51,NL64OGX
1467,538,668,576,940,757,0.711,
1467,550,509,579,730,776,0.521,
1467,463,2397,1614,3148,2157,0.38,LPI4LJA
1467,602,376,611,575,856,0.58,
1467,491,1504,770,1789,1082,0.82,
1467,640,93,461,374,938,0.448,
1467,627,1187,1143,1679,1660,0.864,
1467,647,2070,567,2378,839,0.45,
1467,562,1229,784,1689,1130,0.73,
1467,594,2097,654,2434,952,0.544,
1467,286,636,1794,1294,2160,0.52,NL64OGX
1467,590,1972,489,2247,745,0.277,
1467,633,730,1400,1533,2122,0.571,
1467,535,2156,786,2571,1137,0.324,
1470,538,674,577,945,755,0.725,
1470,550,518,579,740,779,0.595,
1470,463,2435,1639,3176,2158,0.27,LPI4LJA
1470,602,386,610,580,852,0.575,
1470,491,1502,776,1789,1087,0.764,
1470,640,105,460,392,933,0.434,
1470,627,1179,1135,1688,1664,0.789,
1470,647,2053,563,2364,840,0.309,
1470,562,1220,786,1689,1142,0.675,
1470,594,2093,663,2427,960,0.566,
1470,286,632,1822,1280,2160,0.523,NL64OGX
1470,633,735,1414,1529,2123,0.779,
1470,317,2168,1217,3023,2153,0.379,
1473,538,678,578,948,753,0.741,
1473,550,527,579,746,777,0.654,
1473,602,394,608,586,849,0.61,
1473,491,1499,781,1791,1093,0.804,
1473,640,116,461,407,927,0.397,
1473,627,1156,1085,1713,1669,0.879,
1473,562,1218,788,1684,1145,0.733,
1473,594,2095,671,2421,961,0.426,
1473,286,622,1854,1244,2160,0.354,NL64OGX
1473,633,725,1426,1521,2132,0.806,
1473,671,1782,610,1883,760,0.344,
1473,317,2156,1214,3024,2155,0.289,
1473,514,806,580,970,728,0.336,
1473,535,2172,797,2579,1138,0.375,
1476,538,689,578,962,754,0.702,
1476,550,536,579,751,774,0.607,
1476,602,399,599,594,845,0.623,
1476,491,1521,786,1806,1092,0.593,
1476,640,125,458,422,923,0.418,
1476,627,1172,1152,1688,1683,0.872,
1476,562,1207,778,1696,1157,0.523,
1476,594,2089,678,2428,982,0.775,
1476,286,616,1885,1212,2160,0.661,NL64OGX
1476,633,717,1446,1514,2146,0.873,
1476,671,1787,622,1879,758,0.608,
1476,317,2170,1242,3022,2155,0.371,
1476,535,2182,793,2608,1146,0.331,
1479,538,696,580,967,755,0.798,
1479,550,546,580,757,772,0.657,
1479,602,407,596,600,843,0.526,
1479,640,134,456,436,919,0.341,
1479,627,1166,1176,1682,1703,0.814,
1479,562,1249,772,1737,1142,0.598,
1479,594,2080,684,2429,1001,0.714,
1479,286,613,1913,1188,2160,0.455,NL64OGX
1479,633,696,1460,1487,2142,0.854,
1479,671,1779,606,1881,757,0.613,
1479,317,2191,1269,3035,2157,0.258,
1479,535,2191,801,2618,1149,0.62,
1479,626,1995,993,2957,1691,0.459,
1479,647,2047,558,2362,842,0.286,
1482,538,679,579,953,756,0.494,
1482,550,553,576,765,766,0.397,
1482,602,419,596,606,837,0.534,
1482,627,1140,1146,1701,1717,0.758,
1482,562,1262,760,1757,1129,0.773,
1482,594,2086,684,2423,993,0.758,
1482,633,681,1467,1480,2146,0.587,
1482,671,1767,595,1875,755,0.602,
1482,317,2200,1290,3044,2159,0.447,
1482,535,2202,805,2633,1148,0.334,
1482,463,2508,1662,3247,2160,0.299,LPI4LJA
1485,538,636,578,919,758,0.562,
1485,602,430,599,611,835,0.388,
1485,627,1148,1196,1682,1733,0.861,
1485,562,1266,769,1766,1134,0.602,
1485,671,1766,594,1877,756,0.692,
1485,317,2201,1310,3043,2160,0.618,
1485,463,2547,1760,3182,2160,0.458,LPI4LJA
1485,491,1527,790,1822,1111,0.435,
1485,640,157,453,460,907,0.458,
1485,626,2027,1029,2943,1712,0.283,
1485,647,2044,557,2358,844,0.432,
1488,538,635,577,920,759,0.525,
1488,627,1148,1227,1676,1751,0.885,
1488,562,1235,758,1789,1162,0.727,
1488,671,1763,595,1874,757,0.508,
1488,317,2244,1318,3108,2160,0.728,
1488,463,2563,1799,3170,2160,0.496,LPI4LJA
1488,640,166,447,474,902,0.258,
1488,626,2021,985,2960,1707,0.346,
1488,647,2042,558,2353,847,0.312,
1488,594,2068,677,2450,1036,0.428,
1488,633,682,1509,1465,2160,0.891,
1491,538,672,578,947,756,0.627,
1491,627,1124,1213,1681,1763,0.818,
1491,562,1207,788,1722,1168,0.722,
1491,671,1763,595,1873,755,0.463,
1491,317,2274,1345,3143,2160,0.758,
1491,647,2042,562,2346,847,0.509,
1491,594,2070,676,2455,1043,0.469,
1491,633,683,1524,1459,2159,0.912,
1491,550,577,578,779,758,0.492,
1491,491,1522,797,1811,1115,0.682,
1494,538,641,578,920,757,0.701,
1494,627,1125,1251,1664,1777,0.891,
1494,562,1184,794,1700,1181,0.679,
1494,671,1767,598,1877,756,0.624,
1494,317,2289,1375,3156,2160,0.661,
1494,647,2043,562,2348,852,0.516,
1494,594,2089,681,2441,1018,0.477,
1494,633,679,1544,1444,2158,0.895,
1494,678,10,725,80,1126,0.595,
1494,491,1521,804,1810,1122,0.517,
1494,602,456,590,632,827,0.299,
1494,640,190,447,498,894,0.277,
1497,538,667,579,938,758,0.59,
1497,627,1118,1258,1672,1795,0.881,
1497,562,1181,815,1678,1190,0.662,
1497,671,1770,601,1881,758,0.689,
1497,317,2279,1412,3127,2160,0.888,
1497,647,2046,562,2348,851,0.544,
1497,594,2103,690,2427,999,0.562,
1497,633,684,1565,1443,2160,0.881,
1497,678,24,754,85,1100,0.722,
1497,491,1512,805,1805,1128,0.626,
1497,640,201,446,510,890,0.3,
1497,463,2648,1876,3181,2160,0.43,LPI4LJA
1497,550,590,577,793,759,0.504,
1500,538,635,578,910,757,0.715,
1500,627,1114,1282,1660,1807,0.907,
1500,562,1182,823,1663,1190,0.577,
1500,671,1768,600,1880,756,0.59,
1500,317,2274,1399,3158,2159,0.81,
1500,647,2045,559,2345,849,0.635,
1500,594,2112,693,2410,975,0.772,
1500,633,701,1587,1442,2160,0.879,
1500,678,34,762,93,1087,0.758,
1500,491,1498,805,1797,1132,0.73,
1500,640,212,445,522,882,0.591,
1503,538,626,577,906,757,0.698,
1503,627,1109,1295,1660,1822,0.914,
1503,562,1174,824,1658,1196,0.535,
1503,671,1769,600,1881,756,0.582,
1503,317,2278,1396,3191,2160,0.682,
1503,647,2042,557,2344,853,0.64,
1503,594,2098,699,2422,1008,0.71,
1503,633,698,1602,1434,2160,0.826,
1503,678,42,768,100,1066,0.815,
1503,491,1488,811,1786,1134,0.754,
1503,640,220,443,532,879,0.276,
1506,538,625,577,906,755,0.641,
1506,627,1102,1309,1664,1843,0.922,
1506,562,1166,827,1658,1208,0.819,
1506,671,1765,596,1881,756,0.696,
1506,317,2285,1418,3201,2160,0.275,
1506,647,2040,557,2344,858,0.735,
1506,594,2093,703,2426,1025,0.767,
1506,633,664,1619,1400,2160,0.702,
1506,678,50,766,111,1055,0.853,
1506,491,1478,816,1781,1140,0.792,
1506,640,248,442,565,874,0.442,
1509,538,629,576,913,755,0.72,
1509,627,1098,1331,1658,1859,0.894,
1509,562,1172,834,1651,1207,0.82,
1509,671,1769,598,1883,755,0.599,
1509,317,2279,1423,3211,2160,0.45,
1509,647,2040,559,2341,860,0.794,
1509,594,2092,704,2431,1035,0.81,
1509,678,56,759,122,1042,0.822,
1509,491,1474,820,1781,1146,0.845,
1509,640,248,441,567,872,0.582,
1512,538,636,577,922,755,0.829,
1512,627,1096,1347,1658,1873,0.909,
1512,562,1171,834,1650,1210,0.828,
1512,671,1768,597,1883,752,0.602,
1512,317,2285,1449,3206,2160,0.71,
1512,647,2042,563,2337,861,0.779,
1512,594,2094,707,2434,1042,0.799,
1512,678,61,757,131,1029,0.809,
1512,491,1473,823,1783,1151,0.826,
1512,640,255,438,575,867,0.754,
1512,535,2192,838,2665,1216,0.432,
1515,538,642,578,928,754,0.791,
1515,627,1081,1360,1654,1894,0.916,
1515,562,1171,837,1646,1212,0.85,
1515,671,1765,597,1880,750,0.487,
1515,317,2276,1444,3225,2160,0.46,
1515,647,2042,562,2337,862,0.725,
1515,594,2096,709,2433,1043,0.807,
1515,678,65,751,143,1020,0.785,
1515,491,1469,826,1784,1157,0.836,
1515,640,262,434,584,862,0.707,
1515,683,10,812,58,1147,0.532,
1515,535,2180,841,2659,1227,0.301,
1518,538,647,577,934,754,0.865,
1518,627,1073,1371,1652,1905,0.908,
1518,562,1164,849,1644,1230,0.859,
1518,671,1766,599,1879,749,0.612,
1518,317,2273,1456,3227,2160,0.555,
1518,647,2043,560,2337,862,0.683,
1518,594,2090,710,2437,1058,0.793,
1518,678,67,746,155,1014,0.792,
1518,491,1467,830,1783,1160,0.861,
1518,640,272,431,595,857,0.714,
1518,683,14,783,66,1136,0.62,
1521,538,649,577,939,755,0.86,
1521,627,1067,1388,1650,1921,0.917,
1521,562,1147,856,1659,1269,0.849,
1521,671,1766,600,1880,750,0.584,
1521,317,2276,1473,3228,2160,0.349,
1521,647,2042,558,2336,862,0.531,
1521,594,2096,713,2431,1051,0.816,
1521,678,69,741,167,1007,0.813,
1521,491,1466,833,1786,1168,0.822,
1521,640,284,430,608,856,0.841,
1521,683,21,768,74,1123,0.713,
1524,538,653,577,942,755,0.846,
1524,627,1058,1401,1654,1943,0.927,
1524,562,1153,866,1656,1274,0.858,
1524,671,1766,601,1882,753,0.612,
1524,317,2277,1492,3220,2160,0.502,
1524,647,2054,576,2332,864,0.628,
1524,594,2088,711,2441,1070,0.769,
1524,678,71,730,181,999,0.826,
1524,491,1461,839,1784,1176,0.844,
1524,640,295,429,618,853,0.63,
1524,683,31,768,84,1107,0.747,
1524,691,913,591,1044,693,0.389,
1524,692,2180,1496,3300,2160,0.38,
1527,538,659,576,945,752,0.82,
1527,627,1042,1411,1652,1964,0.899,
1527,562,1147,871,1658,1288,0.868,
1527,671,1768,603,1884,754,0.67,
1527,647,2056,582,2330,865,0.702,
1527,594,2096,713,2434,1058,0.811,
1527,678,71,722,193,991,0.847,
1527,491,1458,844,1785,1182,0.843,
1527,640,310,428,636,849,0.827,
1527,683,39,768,94,1092,0.8,
1527,691,917,590,1046,690,0.385,
1527,692,2196,1519,3277,2160,0.612,
1527,694,1481,554,1769,830,0.58,
1530,538,665,577,954,752,0.787,
1530,627,1035,1428,1649,1979,0.925,
1530,562,1123,873,1658,1314,0.558,
1530,671,1770,607,1886,756,0.679,
1530,647,2051,579,2327,868,0.601,
1530,594,2118,715,2412,1011,0.79,
1530,678,70,719,202,984,0.864,
1530,491,1458,845,1788,1186,0.789,
1530,640,316,426,642,845,0.6,
1530,683,46,759,106,1082,0.865,
1530,691,907,586,1040,688,0.361,
1530,692,2198,1529,3263,2160,0.354,
1530,694,1477,553,1771,834,0.551,
1530,590,1983,488,2230,711,0.334,
1533,538,670,577,956,750,0.833,
1533,627,1021,1441,1642,1995,0.915,
1533,562,1123,877,1652,1315,0.854,
1533,671,1771,606,1889,757,0.614,
1533,647,2046,571,2329,870,0.603,
1533,594,2124,715,2406,993,0.779,
1533,678,71,718,215,979,0.824,
1533,491,1453,847,1785,1189,0.839,
1533,640,332,426,658,840,0.459,
1533,683,51,757,116,1072,0.868,
1533,691,915,581,1052,686,0.268,
1533,692,2193,1528,3263,2160,0.318,
1533,694,1466,540,1775,836,0.356,
1533,590,1978,485,2229,705,0.339,
1536,538,680,578,962,748,0.878,
1536,627,1009,1447,1643,2010,0.883,
1536,562,1129,880,1645,1311,0.861,
1536,671,1770,606,1890,757,0.641,
1536,647,2044,568,2330,874,0.638,
1536,594,2131,717,2410,987,0.744,
1536,678,74,712,232,977,0.81,
1536,491,1447,847,1784,1194,0.786,
1536,640,344,428,671,838,0.332,
1536,683,56,755,129,1066,0.862,
1536,691,908,580,1047,686,0.316,
1536,692,2212,1545,3257,2160,0.368,
1536,694,1457,533,1776,839,0.521,
1539,538,688,580,966,747,0.816,
1539,627,999,1459,1652,2036,0.897,
1539,562,1132,885,1639,1314,0.916,
1539,671,1771,607,1891,758,0.678,
1539,647,2043,562,2335,878,0.467,
1539,594,2124,713,2426,1002,0.726,
1539,678,75,711,246,976,0.761,
1539,491,1446,855,1781,1198,0.863,
1539,640,345,429,671,836,0.601,
1539,683,58,747,138,1054,0.814,
1539,694,1454,545,1766,844,0.419,
1539,535,2184,883,2730,1329,0.414,
1542,538,695,583,968,746,0.851,
1542,627,980,1465,1647,2053,0.871,
1542,562,1131,890,1636,1321,0.91,
1542,671,1772,609,1892,759,0.584,
1542,647,2067,621,2311,878,0.363,
1542,594,2117,717,2435,1022,0.841,
1542,678,85,706,266,968,0.797,
1542,491,1446,861,1782,1206,0.858,
1542,640,351,430,675,834,0.346,
1542,683,61,742,150,1049,0.811,
1542,694,1449,541,1769,849,0.349,
1542,535,2188,889,2715,1320,0.253,
1545,538,700,584,974,746,0.851,
1545,627,959,1469,1644,2072,0.644,
1545,562,1129,894,1635,1330,0.927,
1545,671,1771,607,1893,759,0.7,
1545,647,2082,641,2311,875,0.298,
1545,594,2116,716,2436,1020,0.834,
1545,678,96,706,280,958,0.798,
1545,491,1444,869,1780,1213,0.902,
1545,683,64,739,164,1046,0.85,
1545,694,1461,538,1764,830,0.31,
1545,535,2181,895,2704,1329,0.279,
1545,699,1102,584,1224,664,0.501,
1548,538,707,585,980,746,0.811,
1548,627,950,1483,1641,2090,0.844,
1548,562,1125,893,1633,1335,0.901,
1548,671,1770,609,1891,759,0.435,
1548,647,2048,586,2329,878,0.366,
1548,594,2110,710,2448,1034,0.679,
1548,678,111,700,302,948,0.767,
1548,491,1444,872,1780,1216,0.886,
1548,683,67,732,177,1034,0.824,
1548,694,1462,544,1768,840,0.419,
